Time,Channel B,Channel C
(ns),(mV),(mV)

-31.06666577,-0.39370070,0.39370070
-30.66666576,-0.78740150,-0.78740150
-30.26666576,-0.78740150,0.00000000
-29.86666575,-0.39370070,-0.39370070
-29.46666575,-0.78740150,0.39370070
-29.06666574,0.00000000,-0.39370070
-28.66666574,-1.18110200,0.39370070
-28.26666573,-0.78740150,-0.39370070
-27.86666572,-1.18110200,0.00000000
-27.46666572,-0.39370070,0.00000000
-27.06666571,-0.39370070,0.00000000
-26.66666571,-0.39370070,-0.39370070
-26.26666570,-1.18110200,0.39370070
-25.86666570,0.00000000,-0.39370070
-25.46666569,-0.78740150,0.00000000
-25.06666569,-0.39370070,-0.39370070
-24.66666568,-0.78740150,-0.39370070
-24.26666568,0.00000000,-0.39370070
-23.86666567,0.00000000,0.00000000
-23.46666567,-0.39370070,-0.39370070
-23.06666566,-0.78740150,-0.39370070
-22.66666566,0.00000000,-0.39370070
-22.26666565,-0.78740150,0.00000000
-21.86666564,0.00000000,-0.39370070
-21.46666564,-0.78740150,0.78740150
-21.06666563,-0.39370070,-0.39370070
-20.66666563,-0.39370070,0.39370070
-20.26666562,-0.39370070,-0.39370070
-19.86666562,-0.78740150,0.00000000
-19.46666561,0.00000000,-0.78740150
-19.06666561,-0.78740150,-0.39370070
-18.66666560,-0.78740150,-0.39370070
-18.26666560,-0.78740150,0.00000000
-17.86666559,-0.39370070,-0.39370070
-17.46666559,-1.18110200,0.39370070
-17.06666558,-0.39370070,0.00000000
-16.66666558,-0.78740150,-0.39370070
-16.26666557,-0.78740150,0.00000000
-15.86666556,-1.18110200,0.00000000
-15.46666556,-0.78740150,0.00000000
-15.06666555,-1.18110200,0.39370070
-14.66666555,-0.78740150,0.00000000
-14.26666554,-0.78740150,0.00000000
-13.86666554,-0.78740150,-0.39370070
-13.46666553,-0.78740150,0.39370070
-13.06666553,-0.39370070,-0.39370070
-12.66666552,-0.39370070,0.39370070
-12.26666552,-0.78740150,0.00000000
-11.86666551,-1.18110200,0.39370070
-11.46666551,-0.39370070,0.00000000
-11.06666550,-0.78740150,0.39370070
-10.66666550,-0.39370070,0.00000000
-10.26666549,-1.18110200,0.00000000
-9.86666548,-0.39370070,-0.78740150
-9.46666548,-0.78740150,0.00000000
-9.06666547,-0.39370070,0.00000000
-8.66666547,-1.18110200,0.39370070
-8.26666546,-0.39370070,-0.39370070
-7.86666546,-0.78740150,0.39370070
-7.46666545,-0.39370070,-0.39370070
-7.06666545,-0.78740150,0.39370070
-6.66666544,-0.78740150,0.00000000
-6.26666544,-0.78740150,0.00000000
-5.86666543,-0.78740150,-0.39370070
-5.46666543,-0.39370070,0.39370070
-5.06666542,-0.39370070,-0.39370070
-4.66666542,-1.18110200,0.39370070
-4.26666541,-0.39370070,0.39370070
-3.86666540,-0.78740150,0.00000000
-3.46666540,0.00000000,0.00000000
-3.06666539,-0.78740150,0.00000000
-2.66666539,0.00000000,-0.39370070
-2.26666538,-1.18110200,0.78740150
-1.86666538,-0.39370070,0.78740150
-1.46666537,-0.78740150,1.96850400
-1.06666537,0.00000000,2.36220500
-0.66666536,-0.39370070,3.54330700
-0.26666536,-0.39370070,3.14960600
0.13333465,-1.18110200,4.33070900
0.53333465,-0.39370070,3.14960600
0.93333466,-0.78740150,3.14960600
1.33333466,0.00000000,2.36220500
1.73333467,-0.78740150,2.75590500
2.13333468,-0.39370070,0.78740150
2.53333468,-0.78740150,1.57480300
2.93333469,0.00000000,1.18110200
3.33333469,-1.18110200,1.18110200
3.73333470,-0.39370070,0.39370070
4.13333470,-1.18110200,1.18110200
4.53333471,-0.39370070,1.18110200
4.93333471,-0.39370070,0.39370070
5.33333472,-0.39370070,0.00000000
5.73333472,-1.18110200,0.78740150
6.13333473,-0.39370070,-0.78740150
6.53333473,0.00000000,0.78740150
6.93333474,-0.39370070,0.00000000
7.33333475,-0.78740150,0.78740150
7.73333475,-0.39370070,0.00000000
8.13333476,-0.78740150,0.78740150
8.53333476,-0.39370070,0.00000000
8.93333477,-0.78740150,-0.39370070
9.33333477,-0.39370070,0.00000000
9.73333478,-0.39370070,0.00000000
10.13333478,-0.39370070,0.39370070
10.53333479,-0.78740150,0.39370070
10.93333479,-0.39370070,0.00000000
11.33333480,-0.39370070,0.39370070
11.73333480,-0.39370070,-0.39370070
12.13333481,-0.78740150,0.39370070
12.53333481,-0.39370070,0.00000000
12.93333482,-0.39370070,0.39370070
13.33333483,-0.39370070,0.00000000
13.73333483,-0.78740150,0.39370070
14.13333484,-0.39370070,0.00000000
14.53333484,-0.39370070,0.39370070
14.93333485,-0.78740150,0.00000000
15.33333485,-0.78740150,0.00000000
15.73333486,-0.39370070,0.39370070
16.13333486,-1.18110200,0.39370070
16.53333487,-0.39370070,0.00000000
16.93333487,-0.78740150,0.39370070
17.33333488,-0.39370070,0.00000000
17.73333488,-1.18110200,0.00000000
18.13333489,-0.39370070,-0.39370070
18.53333489,-0.78740150,-0.39370070
18.93333490,0.00000000,-1.18110200
19.33333491,-0.78740150,-0.39370070
