Time,Channel B,Channel C
(ns),(mV),(mV)

-11.06666678,-0.78740150,0.39370070
-10.66666677,-0.39370070,-0.39370070
-10.26666677,0.00000000,0.00000000
-9.86666676,0.00000000,0.39370070
-9.46666676,-0.39370070,0.00000000
-9.06666675,0.39370070,0.00000000
-8.66666675,-0.78740150,0.39370070
-8.26666674,-0.39370070,0.00000000
-7.86666673,-0.78740150,0.39370070
-7.46666673,0.39370070,-0.39370070
-7.06666672,-0.39370070,0.00000000
-6.66666672,-0.39370070,0.00000000
-6.26666671,-0.78740150,0.00000000
-5.86666671,0.00000000,-0.39370070
-5.46666670,-0.78740150,0.39370070
-5.06666670,-0.39370070,0.00000000
-4.66666669,-1.18110200,0.39370070
-4.26666669,0.00000000,0.00000000
-3.86666668,-0.78740150,0.00000000
-3.46666668,0.00000000,0.00000000
-3.06666667,-0.39370070,0.39370070
-2.66666667,-0.39370070,-0.39370070
-2.26666666,-0.78740150,0.39370070
-1.86666665,0.39370070,0.78740150
-1.46666665,-0.78740150,1.96850400
-1.06666664,-0.39370070,1.96850400
-0.66666664,-0.78740150,3.14960600
-0.26666663,-0.39370070,3.14960600
0.13333337,-0.39370070,4.33070900
0.53333338,0.00000000,3.14960600
0.93333338,-1.18110200,3.54330700
1.33333339,0.00000000,2.75590500
1.73333339,-0.78740150,2.36220500
2.13333340,-0.39370070,1.96850400
2.53333340,-1.18110200,1.57480300
2.93333341,-0.39370070,0.78740150
3.33333341,-0.78740150,1.18110200
3.73333342,-0.39370070,0.78740150
4.13333343,-0.39370070,1.18110200
4.53333343,-0.39370070,0.78740150
4.93333344,-0.39370070,0.39370070
5.33333344,0.39370070,0.78740150
5.73333345,-0.39370070,0.78740150
6.13333345,0.00000000,0.00000000
6.53333346,-0.39370070,0.39370070
6.93333346,0.00000000,0.00000000
7.33333347,-0.78740150,0.78740150
7.73333347,-0.39370070,0.39370070
8.13333348,0.00000000,0.78740150
8.53333348,0.00000000,0.00000000
8.93333349,-0.78740150,0.78740150
9.33333349,0.00000000,0.39370070
9.73333350,-0.39370070,0.39370070
10.13333351,0.00000000,0.39370070
10.53333351,-0.39370070,0.39370070
10.93333352,0.00000000,-0.39370070
11.33333352,-0.78740150,0.39370070
11.73333353,-0.39370070,0.78740150
12.13333353,-0.78740150,0.39370070
12.53333354,0.00000000,-0.39370070
12.93333354,-0.39370070,-0.39370070
13.33333355,0.00000000,-0.39370070
13.73333355,-1.18110200,0.39370070
14.13333356,-0.39370070,0.78740150
14.53333356,-0.39370070,-0.39370070
14.93333357,0.00000000,-0.39370070
15.33333358,-0.39370070,0.39370070
15.73333358,0.00000000,0.00000000
16.13333359,-0.39370070,0.00000000
16.53333359,0.00000000,-0.39370070
16.93333360,-0.78740150,0.39370070
17.33333360,-0.39370070,0.39370070
17.73333361,-0.78740150,0.39370070
18.13333361,-0.39370070,-0.39370070
18.53333362,-0.39370070,-0.39370070
18.93333362,-0.39370070,0.00000000
19.33333363,-0.39370070,0.39370070
19.73333363,0.39370070,0.00000000
20.13333364,-0.78740150,-0.39370070
20.53333364,0.00000000,0.00000000
20.93333365,-1.18110200,0.00000000
21.33333366,0.39370070,0.39370070
21.73333366,-0.39370070,0.00000000
22.13333367,0.00000000,0.39370070
22.53333367,-0.78740150,0.78740150
22.93333368,-0.39370070,-0.39370070
23.33333368,-0.78740150,0.00000000
23.73333369,0.00000000,0.00000000
24.13333369,0.00000000,0.39370070
24.53333370,0.00000000,-0.39370070
24.93333370,-0.78740150,0.78740150
25.33333371,0.00000000,0.78740150
25.73333371,-0.39370070,1.18110200
26.13333372,-0.39370070,1.18110200
26.53333372,0.00000000,1.96850400
26.93333373,0.39370070,1.57480300
27.33333374,-0.39370070,1.57480300
27.73333374,-0.39370070,1.57480300
28.13333375,-0.78740150,1.57480300
28.53333375,-0.39370070,1.96850400
28.93333376,-0.78740150,2.75590500
29.33333376,0.00000000,1.96850400
29.73333377,-0.78740150,1.96850400
30.13333377,0.39370070,1.57480300
30.53333378,-0.78740150,1.18110200
30.93333378,-0.39370070,0.39370070
31.33333379,-0.39370070,0.78740150
31.73333379,-0.39370070,0.78740150
32.13333380,-0.78740150,0.78740150
32.53333380,0.00000000,0.78740150
32.93333381,-0.78740150,0.78740150
33.33333382,-0.39370070,0.00000000
33.73333382,-0.78740150,0.78740150
34.13333383,-0.78740150,0.00000000
34.53333383,-0.78740150,0.00000000
34.93333384,0.39370070,0.00000000
35.33333384,-0.78740150,0.39370070
35.73333385,0.39370070,0.39370070
36.13333385,-0.39370070,0.39370070
36.53333386,0.00000000,0.39370070
36.93333386,-1.18110200,0.39370070
37.33333387,0.39370070,0.39370070
37.73333387,-0.78740150,-0.39370070
38.13333388,0.00000000,0.39370070
38.53333388,-0.39370070,0.39370070
38.93333389,0.00000000,-0.39370070
39.33333390,-0.78740150,0.78740150
39.73333390,-0.39370070,0.00000000
40.13333391,0.00000000,0.39370070
40.53333391,0.00000000,-0.39370070
40.93333392,-0.78740150,0.00000000
41.33333392,0.00000000,-0.39370070
41.73333393,-1.18110200,0.00000000
